ID,SF or Cat no,Ctxt ID,Object category,Condition,Obj Type,Firm ID?,Description,Quantity,Height cm,Width cm,Length cm,Depth cm,Diameter cm,Rim dia cm,Base dia cm,Material,Technique,Appearance,Stylistic date,Figure no,Obj Illustration,Out of copyright,Notes,VS parallels
3106,PisaPDM8203q,PisaPDM8203,,fragmentary,Cup-Gen,Y,rim,1,,,,,,10.5,,Glass,,,before 250,,0,FALSE,,
3116,PisaPDM8224g,PisaPDM8224,,fragmentary,Cup-Gen,Y,rim,1,,,,,,16,,Pottery/ceramic,,clay red; clay yellow,before 250,,0,FALSE,,
3294,PisaPDM8398p,PisaPDM8398,,fragmentary,Cup-Gen,Y,base,1,,,,,,,4,Glass,,,400-450; 450-500; 500-550; 550-600; 600-650; 650-700,,0,FALSE,,
3403,PisaPDM8405k,PisaPDM8405,,fragmentary,Cup-imit_Lamboglia2b=Hayes9b,Y,rim,1,,,,,,18,,Pottery/ceramic,,clay red; clay yellow,before 250,,0,FALSE,,
3176,PisaPDM8307be,PisaPDM8307,,fragmentary,Cup-ITS-14.1.3,Y,rim,1,,,,,,12,,Pottery/ceramic,,,before 250,,0,FALSE,,
2602,PisaPDM7012aa,PisaPDM7012,,fragmentary,Cup-ITS-14.2.1,Y,rim,1,,,,,,20,,Pottery/ceramic,,,before 250,,0,FALSE,,
2966,PisaPDM7090ae,PisaPDM7090,,fragmentary,Cup-ITS-14.2.1,Y,rim,1,,,,,,14,,Pottery/ceramic,,,before 250,,0,FALSE,,
3069,PisaPDM7139c,PisaPDM7139,,fragmentary,Cup-ITS-14.2.1,Y,rim,1,,,,,,16,,Pottery/ceramic,,,before 250,,0,FALSE,,
2967,PisaPDM7090af,PisaPDM7090,,fragmentary,Cup-ITS-14.4,Y,rim,1,,,,,,12,,Pottery/ceramic,,rouletted decoration,before 250,,0,FALSE,,
2968,PisaPDM7090ag,PisaPDM7090,,fragmentary,Cup-ITS-15.1,Y,rim,1,,,,,,12,,Pottery/ceramic,,rouletted decoration,before 250,,0,FALSE,,
2830,PisaPDM7050l,PisaPDM7050,,fragmentary,Cup-ITS-22,Y,base,1,,,,,,,3.5,Pottery/ceramic,,,before 250,,0,FALSE,,
2969,PisaPDM7090ah,PisaPDM7090,,fragmentary,Cup-ITS-22,Y,base,1,,,,,,,6,Pottery/ceramic,,,before 250,,0,FALSE,,
2907,PisaPDM7086l,PisaPDM7086,,fragmentary,Cup-ITS-22.1,Y,base w foot w ring,1,,,,,,,4,Pottery/ceramic,,,before 250,,0,FALSE,,
2970,PisaPDM7090ai,PisaPDM7090,,fragmentary,Cup-ITS-22.1,Y,rim,1,,,,,,9,,Pottery/ceramic,,rouletted decoration,before 250,,0,FALSE,,
2971,PisaPDM7090aj,PisaPDM7090,,fragmentary,Cup-ITS-23.2,Y,rim w rosette (8 petals),1,,,,,,11,,Pottery/ceramic,,applied decoration,before 250,,0,FALSE,,
2972,PisaPDM7090ak,PisaPDM7090,,fragmentary,Cup-ITS-26.1,Y,rim,1,,,,,,10,,Pottery/ceramic,,,before 250,,0,FALSE,,
2908,PisaPDM7086m,PisaPDM7086,,fragmentary,Cup-ITS-27.1,Y,rim,1,,,,,,16,,Pottery/ceramic,,,before 250,,0,FALSE,,
2909,PisaPDM7086n,PisaPDM7086,,fragmentary,Cup-ITS-27.1,Y,rim,1,,,,,,10.5,,Pottery/ceramic,,,before 250,,0,FALSE,,
2973,PisaPDM7090al,PisaPDM7090,,fragmentary,Cup-ITS-27.1.2,Y,base,1,,,,,,,7.5,Pottery/ceramic,,,before 250,,0,FALSE,,
2910,PisaPDM7086o,PisaPDM7086,,fragmentary,Cup-ITS-27.2,Y,rim,1,,,,,,10,,Pottery/ceramic,,,before 250,,0,FALSE,,
2911,PisaPDM7086p,PisaPDM7086,,fragmentary,Cup-ITS-28.1.2,Y,rim,1,,,,,,18,,Pottery/ceramic,,,before 250,,0,FALSE,,
2974,PisaPDM7090am,PisaPDM7090,,fragmentary,Cup-ITS-30,Y,rim,1,,,,,,13,,Pottery/ceramic,,,before 250,,0,FALSE,,
2975,PisaPDM7090an,PisaPDM7090,,fragmentary,Cup-ITS-33,Y,base,1,,,,,,,5.2,Pottery/ceramic,,,before 250,,0,FALSE,,
2976,PisaPDM7090ao,PisaPDM7090,,fragmentary,Cup-ITS-33.1,Y,rim,1,,,,,,14,,Pottery/ceramic,,rouletted decoration,before 250,,0,FALSE,,
2912,PisaPDM7086q,PisaPDM7086,,fragmentary,Cup-ITS-33.2,Y,wall,3,,,,,,,,Pottery/ceramic,,rouletted decoration,before 250,,0,FALSE,,
3274,PisaPDM8396al,PisaPDM8396,,fragmentary,Cup-ITS-34,Y,rim w multi-petalled rosette,1,,,,,,,,Pottery/ceramic,,applied decoration,before 250,,0,FALSE,,
2977,PisaPDM7090ap,PisaPDM7090,,fragmentary,Cup-ITS-35.1.1,Y,base,1,,,,,,,3.2,Pottery/ceramic,,,before 250,,0,FALSE,,
3047,PisaPDM7105i,PisaPDM7105,,fragmentary,Cup-ITS-36.4.4,Y,rim,1,,,,,,20,,Pottery/ceramic,,,before 250,,0,FALSE,,
2603,PisaPDM7012ab,PisaPDM7012,,fragmentary,Cup-ITS-37.4,Y,rim,1,,,,,,18,,Pottery/ceramic,,rouletted decoration,before 250,,0,FALSE,,
2913,PisaPDM7086r,PisaPDM7086,,fragmentary,Cup-ITS-37.4,Y,rim,1,,,,,,20,,Pottery/ceramic,,rouletted decoration,before 250,,0,FALSE,,
2914,PisaPDM7086s,PisaPDM7086,,fragmentary,Cup-ITS-37.4,Y,base w foot w ring,1,,,,,,,9,Pottery/ceramic,,,before 250,,0,FALSE,,
2978,PisaPDM7090aq,PisaPDM7090,,fragmentary,Cup-ITS-7.1.1,Y,rim,1,,,,,,13,,Pottery/ceramic,,,before 250,,0,FALSE,,
2979,PisaPDM7090ar,PisaPDM7090,,fragmentary,Cup-ITS-7.1.2,Y,rim,1,,,,,,14,,Pottery/ceramic,,,before 250,,0,FALSE,,
2980,PisaPDM7090as,PisaPDM7090,,fragmentary,Cup-ITS-9.1,Y,rim,1,,,,,,18,,Pottery/ceramic,,,before 250,,0,FALSE,,
3080,PisaPDM7144c,PisaPDM7144,,fragmentary,Cup-LateITS-23,Y,rim,1,,,,,,22,,Pottery/ceramic,,,before 250,,0,FALSE,,
2707,PisaPDM7016ck,PisaPDM7016,,fragmentary,Cup-LateITS-34,Y,rim with multi-petalled rosette w applied & stamped pistils,1,,,,,,,,Pottery/ceramic,,applied decoration; stamped decoration,before 250,,0,FALSE,,
2614,PisaPDM7012am,PisaPDM7012,,fragmentary,Cup-LateITS-37.1,Y,rim,1,,,,,,,,Pottery/ceramic,,applied decoration; rouletted decoration,before 250,,0,FALSE,,
3297,PisaPDM8398s,PisaPDM8398,,fragmentary,Cup-LateITS-37.1,Y,base w foot w ring,1,,,,,,,5.5,Pottery/ceramic,,,before 250,,0,FALSE,,
3298,PisaPDM8398t,PisaPDM8398,,fragmentary,Cup-LateITS-Dragendorff29,Y,wall with female figure with short tunic; right arm lifting longbow to left side; presumably Minerva,1,,,,,,,,Pottery/ceramic,,moulded decoration,before 250,,0,FALSE,,
3299,PisaPDM8398u,PisaPDM8398,,fragmentary,Cup-LateITS-Dragendorff29,Y,wall with outer band decorated with rouletting; inner band series of double spiral with joined ends; under rope with rosette; fragmentary,1,,,,,,,,Pottery/ceramic,,rouletted decoration,before 250,,0,FALSE,,
3300,PisaPDM8398v,PisaPDM8398,,fragmentary,Cup-LateITS-Dragendorff29,Y,wall with outer band decorated with rouletting; the connection with the inner band presenting traces of decoration stamped,1,,,,,,,,Pottery/ceramic,,rouletted decoration,before 250,,0,FALSE,,
3301,PisaPDM8398w,PisaPDM8398,,fragmentary,Cup-LateITS-Dragendorff29,Y,wall with traces of decoration stamped; possibly series of dolphins rivolti a destra,1,,,,,,,,Pottery/ceramic,,stamped decoration,before 250,,0,FALSE,,
3302,PisaPDM8398x,PisaPDM8398,,fragmentary,Cup-LateITS-Dragendorff29,Y,wall with traces of decoration stamped; possibly rope with vegetal elements,1,,,,,,,,Pottery/ceramic,,stamped decoration,before 250,,0,FALSE,,
3521,PisaPDM8439ah,PisaPDM8439,,fragmentary,Cup-LateITS-Dragendorff29,Y,rim,1,,,,,,,,Cu alloy,,,,,0,FALSE,,
2790,PisaPDM7040e,PisaPDM7040,,fragmentary,Cup-Ricci_II.346,Y,rim,1,,,,,,13,,Pottery/ceramic,,,before 250,,0,FALSE,,
2785,PisaPDM7038s,PisaPDM7038,,fragmentary,FragmentMetal,Y,cylindrical element,1,,,,,,,,Cu alloy,,,,4.20,0,FALSE,,
2600,PisaPDM7012y,PisaPDM7012,,fragmentary,Goblet,Y,rim,2,,,,,,5.8,,Glass,,,450-500; 500-550; 550-600; 600-650; 650-700,,0,FALSE,,
2601,PisaPDM7012z,PisaPDM7012,,fragmentary,Goblet,Y,foot,1,,,,,,,5,Glass,,,450-500; 500-550; 550-600; 600-650; 650-700,,0,FALSE,,
3204,PisaPDM8318e,PisaPDM8318,,fragmentary,Goblet,Y,foot,1,,,,,,,5,Glass,,,450-500; 500-550; 550-600; 600-650; 650-700,,0,FALSE,,
3518,PisaPDM8439ae,PisaPDM8439,,fragmentary,Goblet,Y,foot,1,,,,,,,5,Glass,,,450-500; 500-550; 550-600; 600-650; 650-700,,0,FALSE,,
3519,PisaPDM8439af,PisaPDM8439,,fragmentary,Goblet,Y,stem,1,,,,,,,,Glass,,,,,0,FALSE,,
2718,PisaPDM7022e,PisaPDM7022,,intact,Hook,Y,,1,,,,,,,,Cu alloy,,other metal,,4.15,0,FALSE,,
2784,PisaPDM7038r,PisaPDM7038,,fragmentary,Jug/Bottle,Y,rim,1,,,,,,6.8,,Glass,,,500-550; 550-600; 600-650; 650-700,,0,FALSE,,
2795,PisaPDM7043a,PisaPDM7043,,fragmentary,Jug/Bottle,Y,rim,1,,,,,,6.9,,Glass,,,400-450; 450-500; 500-550; 550-600,,0,FALSE,,
2796,PisaPDM7043b,PisaPDM7043,,fragmentary,Jug/Bottle,Y,rim,1,,,,,,6.8,,Glass,,,400-450; 450-500; 500-550; 550-600,,0,FALSE,,
3029,PisaPDM7096j,PisaPDM7096,,fragmentary,Jug/Bottle,Y,rim,1,,,,,,7.5,,Glass,,,400-450; 450-500,,0,FALSE,,
3030,PisaPDM7096k,PisaPDM7096,,fragmentary,Jug/Bottle,Y,rim,1,,,,,,8.3,,Glass,,,400-450; 450-500,,0,FALSE,,
3188,PisaPDM8308f,PisaPDM8308,,fragmentary,Jug/Bottle,Y,foot,1,,,,,,,6.8,Glass,,,500-550; 550-600; 600-650; 650-700,,0,FALSE,,
3422,PisaPDM8405ad,PisaPDM8405,,fragmentary,Jug/Bottle,Y,rim,1,,,,,,9.5,,Glass,,,500-550; 550-600; 600-650; 650-700,,0,FALSE,,
3287,PisaPDM8398i,PisaPDM8398,,fragmentary,Jug-BR5,Y,rim,1,,,,,,9,,Pottery/ceramic,,clay red; clay yellow,before 250,,0,FALSE,,
2565,PisaPDM7010d,PisaPDM7010,,fragmentary,Jug-Gen,Y,rim,1,,,,,,9,,Pottery/ceramic,,clay light brown,before 250,,0,FALSE,,
2566,PisaPDM7010e,PisaPDM7010,,fragmentary,Jug-Gen,Y,rim,1,,,,,,5.5,,Pottery/ceramic,,clay red; clay yellow,,,0,FALSE,,
2597,PisaPDM7012v,PisaPDM7012,,fragmentary,Jug-Gen,N,wall,1,,,,,,,,Painted; Pottery/ceramic,,,,,0,FALSE,No info on paint colour,
2598,PisaPDM7012w,PisaPDM7012,,fragmentary,Jug-Gen,Y,wall - waves decoration,1,,,,,,,,Pottery/ceramic,,incised decoration,,,0,FALSE,,
2668,PisaPDM7016az,PisaPDM7016,,fragmentary,Jug-Gen,Y,rim and handle with finger impressions at join - coarseware,1,,,,,,9.5,,Pottery/ceramic,,clay light brown,before 250,,0,FALSE,,
2669,PisaPDM7016ba,PisaPDM7016,,fragmentary,Jug-Gen,Y,rim - coarseware,1,,,,,,6,,Pottery/ceramic,,slip white,400-450; 450-500; 500-550,,0,FALSE,,
2670,PisaPDM7016bb,PisaPDM7016,,fragmentary,Jug-Gen,Y,rim; ribbing on exterior between rim & wall - coarseware,1,,,,,,7.5,,Pottery/ceramic,,clay light red,250-300; 300-350; 350-400; before 250,,0,FALSE,,
2690,PisaPDM7016bt,PisaPDM7016,,fragmentary,Jug-Gen,Y,rim,1,,,,,,7.8,,Pottery/ceramic,,,,,0,FALSE,,
2691,PisaPDM7016bu,PisaPDM7016,,fragmentary,Jug-Gen,Y,wall,1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
2693,PisaPDM7016bw,PisaPDM7016,,fragmentary,Jug-Gen,Y,wall,1,,,,,,,,Painted; Pottery/ceramic,,,,,0,FALSE,No info given about paint colour,
2772,PisaPDM7038f,PisaPDM7038,,fragmentary,Jug-Gen,Y,rim; one groove on wall,1,,,,,,9.5,,Pottery/ceramic,,clay red; clay yellow; incised decoration,before 250,,0,FALSE,,
2773,PisaPDM7038g,PisaPDM7038,,fragmentary,Jug-Gen,Y,rim,1,,,,,,,,Pottery/ceramic,,abraded; clay red; clay yellow,before 250,,0,FALSE,,
2823,PisaPDM7050e,PisaPDM7050,,fragmentary,Jug-Gen,Y,rim,1,,,,,,14,,Pottery/ceramic,,clay red; clay yellow,250-300; before 250,,0,FALSE,,
2824,PisaPDM7050f,PisaPDM7050,,fragmentary,Jug-Gen,Y,rim,1,,,,,,14,,Pottery/ceramic,,clay light brown,250-300; before 250,,0,FALSE,,
2825,PisaPDM7050g,PisaPDM7050,,fragmentary,Jug-Gen,Y,rim,1,,,,,,10,,Pottery/ceramic,,clay red; clay yellow,before 250,,0,FALSE,,
2860,PisaPDM7065l,PisaPDM7065,,fragmentary,Jug-Gen,Y,wall,1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
2861,PisaPDM7065m,PisaPDM7065,,fragmentary,Jug-Gen,Y,wall,1,,,,,,,,Pottery/ceramic,,slip red,,,0,FALSE,,
2879,PisaPDM7078f,PisaPDM7078,,fragmentary,Jug-Gen,Y,rim; slip beige/yellow,1,,,,,,11,,Pottery/ceramic,,clay red; clay yellow,250-300; before 250,,0,FALSE,,
2899,PisaPDM7086d,PisaPDM7086,,fragmentary,Jug-Gen,Y,rim,1,,,,,,12,,Pottery/ceramic,,clay red; clay yellow,250-300; before 250,,0,FALSE,,
2901,PisaPDM7086f,PisaPDM7086,,fragmentary,Jug-Gen,Y,rim,1,,,,,,9,,Pottery/ceramic,,clay light brown,250-300; 300-350; 350-400; 400-450; 450-500; before 250,,0,FALSE,,
2902,PisaPDM7086g,PisaPDM7086,,fragmentary,Jug-Gen,Y,rim,1,,,,,,9,,Pottery/ceramic,,,250-300; 300-350; 350-400; 400-450; 450-500; before 250,,0,FALSE,,
2951,PisaPDM7090p,PisaPDM7090,,fragmentary,Jug-Gen,Y,rim,1,,,,,,12,,Pottery/ceramic,,clay red; clay yellow,before 250,,0,FALSE,,
2952,PisaPDM7090q,PisaPDM7090,,fragmentary,Jug-Gen,Y,rim,2,,,,,,16,,Pottery/ceramic,,clay red; clay yellow; slip beige; slip yellow,250-300; before 250,,0,FALSE,,
2953,PisaPDM7090r,PisaPDM7090,,fragmentary,Jug-Gen,Y,rim,1,,,,,,9,,Pottery/ceramic,,clay light brown,250-300; 300-350; 350-400; 400-450; 450-500; before 250,,0,FALSE,,
2954,PisaPDM7090s,PisaPDM7090,,fragmentary,Jug-Gen,Y,rim,1,,,,,,8,,Pottery/ceramic,,clay red; clay yellow; slip beige; slip yellow,250-300; before 250,,0,FALSE,,
2955,PisaPDM7090t,PisaPDM7090,,fragmentary,Jug-Gen,Y,rim,1,,,,,,8,,Pottery/ceramic,,clay red; clay yellow,250-300; 300-350; 350-400; before 250,,0,FALSE,,
2997,PisaPDM7091e,PisaPDM7091,,fragmentary,Jug-Gen,Y,rim,1,,,,,,11.5,,Pottery/ceramic,,clay red; clay yellow,250-300; 300-350; 350-400; before 250,,0,FALSE,,
3015,PisaPDM7095m,PisaPDM7095,,fragmentary,Jug-Gen,Y,rim; traces of blackening under handle,1,,,,,,12,,Pottery/ceramic,,clay red; clay yellow; discolouration burning,250-300; 300-350; 350-400; before 250,,0,FALSE,,
3033,PisaPDM7097b,PisaPDM7097,,fragmentary,Jug-Gen,Y,rim,1,,,,,,9,,Pottery/ceramic,,clay red; clay yellow,before 250,,0,FALSE,,
3034,PisaPDM7097c,PisaPDM7097,,fragmentary,Jug-Gen,Y,rim,1,,,,,,8,,Pottery/ceramic,,clay red; clay yellow,before 250,,0,FALSE,,
3043,PisaPDM7105e,PisaPDM7105,,fragmentary,Jug-Gen,Y,rim,1,,,,,,10,,Pottery/ceramic,,clay red; clay yellow,before 250,,0,FALSE,,
3044,PisaPDM7105f,PisaPDM7105,,fragmentary,Jug-Gen,Y,rim,1,,,,,,16,,Pottery/ceramic,,clay pink; slip light brown; slip light yellow,250-300; before 250,,0,FALSE,,
3057,PisaPDM7117b,PisaPDM7117,,fragmentary,Jug-Gen,Y,rim,1,,,,,,6.5,,Pottery/ceramic,,clay red; clay yellow,250-300; 300-350; 350-400; before 250,,0,FALSE,,
3058,PisaPDM7117c,PisaPDM7117,,fragmentary,Jug-Gen,Y,rim,1,,,,,,10,,Pottery/ceramic,,clay red; slip pink; slip yellow,before 250,,0,FALSE,,
3086,PisaPDM7153a,PisaPDM7153,,fragmentary,Jug-Gen,Y,rim,1,,,,,,8,,Pottery/ceramic,,clay red; clay yellow,300-350; 350-400; 400-450; 450-500; 500-550; 550-600,,0,FALSE,,
3109,PisaPDM8222a,PisaPDM8222,,fragmentary,Jug-Gen,Y,base,1,,,,,,,8.8,Pottery/ceramic,,slip red,,,0,FALSE,,
3115,PisaPDM8224f,PisaPDM8224,,fragmentary,Jug-Gen,Y,rim,1,,,,,,10,,Pottery/ceramic,,clay red; clay yellow,250-300; 300-350; 350-400; before 250,,0,FALSE,,
3158,PisaPDM8307an,PisaPDM8307,,fragmentary,Jug-Gen,Y,rim,1,,,,,,5,,Pottery/ceramic,,clay light brown; slip light yellow; slip white,400-450; 450-500; 500-550,,0,FALSE,,
3159,PisaPDM8307ao,PisaPDM8307,,fragmentary,Jug-Gen,Y,rim,1,,,,,,13,,Pottery/ceramic,,clay red; clay yellow,400-450; 450-500; 500-550,,0,FALSE,,
3187,PisaPDM8308e,PisaPDM8308,,fragmentary,Jug-Gen,Y,handle,1,,,,,,,,Glass,,,300-350; 350-400; 400-450; 450-500; 500-550; 550-600; 600-650; 650-700,,0,FALSE,,
3229,PisaPDM8339q,PisaPDM8339,,fragmentary,Jug-Gen,Y,rim & handle; buttons of applied clay on handle,1,,,,,,7,,Pottery/ceramic,,applied decoration; clay red; clay yellow,250-300; 300-350; 350-400; before 250,,0,FALSE,,
3230,PisaPDM8339r,PisaPDM8339,,fragmentary,Jug-Gen,Y,rim,1,,,,,,8,,Pottery/ceramic,,clay red; clay yellow,250-300; 300-350; 350-400; before 250,,0,FALSE,,
3288,PisaPDM8398j,PisaPDM8398,,fragmentary,Jug-Gen,Y,rim,1,,,,,,8,,Pottery/ceramic,,clay red; clay yellow,before 250,,0,FALSE,,
3325,PisaPDM8400q,PisaPDM8400,,fragmentary,Jug-Gen,Y,rim,1,,,,,,12,,Pottery/ceramic,,clay light brown,250-300; 300-350; 350-400; before 250,,0,FALSE,,
3375,PisaPDM8400bn,PisaPDM8400,,fragmentary,Jug-Gen,Y,wall,1,,,,,,21.4,,Pottery/ceramic,,,,,0,FALSE,,
3377,PisaPDM8400bp,PisaPDM8400,,fragmentary,Jug-Gen,Y,wall & base,1,,,,,,,13.6,Pottery/ceramic,,,,,0,FALSE,,
3379,PisaPDM8400br,PisaPDM8400,,fragmentary,Jug-Gen,N,wall,3,,,,,,,,Pottery/ceramic,,slip red,,,0,FALSE,,
3382,PisaPDM8400bu,PisaPDM8400,,fragmentary,Jug-Gen,Y,wall,2,,,,,,,,Pottery/ceramic,,slip red,,,0,FALSE,,
3384,PisaPDM8400bw,PisaPDM8400,,fragmentary,Jug-Gen,Y,base,1,,,,,,,11.2,Pottery/ceramic,,slip brown,,,0,FALSE,,
3385,PisaPDM8400bx,PisaPDM8400,,fragmentary,Jug-Gen,Y,wall,1,,,,,,18,,Pottery/ceramic,,slip brown,,,0,FALSE,,
3386,PisaPDM8400by,PisaPDM8400,,fragmentary,Jug-Gen,Y,base,1,,,,,,,16,Pottery/ceramic,,slip red,,,0,FALSE,,
3387,PisaPDM8400bz,PisaPDM8400,,fragmentary,Jug-Gen,Y,base,1,,,,,,,11.5,Pottery/ceramic,,slip red,,,0,FALSE,,
3420,PisaPDM8405ab,PisaPDM8405,,fragmentary,Jug-Gen,Y,wall,4,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
3434,PisaPDM8417h,PisaPDM8417,,fragmentary,Jug-Gen,Y,rim,1,,,,,,14,,Pottery/ceramic,,clay red; clay yellow,250-300; 300-350; 350-400; before 250,,0,FALSE,,
3470,PisaPDM8419x,PisaPDM8419,,fragmentary,Jug-Gen,Y,rim,1,,,,,,8,,Pottery/ceramic,,clay light red,before 250,,0,FALSE,,
3471,PisaPDM8419y,PisaPDM8419,,fragmentary,Jug-Gen,Y,rim,1,,,,,,10.5,,Pottery/ceramic,,clay red; clay yellow,250-300; 300-350; 350-400; before 250,,0,FALSE,,
3472,PisaPDM8419z,PisaPDM8419,,fragmentary,Jug-Gen,Y,rim,1,,,,,,11,,Pottery/ceramic,,clay red; clay yellow,250-300; 300-350; 350-400; before 250,,0,FALSE,,
3473,PisaPDM8419aa,PisaPDM8419,,fragmentary,Jug-Gen,Y,rim,1,,,,,,9,,Pottery/ceramic,,clay red; clay yellow,250-300; 300-350; 350-400; before 250,,0,FALSE,,
3474,PisaPDM8419ab,PisaPDM8419,,fragmentary,Jug-Gen,Y,rim,1,,,,,,11.5,,Pottery/ceramic,,clay red; clay yellow; slip light red,250-300; before 250,,0,FALSE,,
3509,PisaPDM8439v,PisaPDM8439,,fragmentary,Jug-Gen,Y,wall,3,,,,,,,,Pottery/ceramic,,slip red,,,0,FALSE,,
3510,PisaPDM8439w,PisaPDM8439,,fragmentary,Jug-Gen,Y,base,1,,,,,,,13,Pottery/ceramic,,slip red,,,0,FALSE,,
3511,PisaPDM8439x,PisaPDM8439,,fragmentary,Jug-Gen,Y,rim,1,,,,,,6,,Pottery/ceramic,,slip red,,,0,FALSE,,
3512,PisaPDM8439y,PisaPDM8439,,fragmentary,Jug-Gen,Y,handle,1,,,,,,,,Pottery/ceramic,,slip red,,,0,FALSE,,
3514,PisaPDM8439aa,PisaPDM8439,,fragmentary,Jug-Gen,Y,wall,5,,,,,,,,Pottery/ceramic,,slip red,,,0,FALSE,,
2717,PisaPDM7022d,PisaPDM7022,,fragmentary,Juglet-Widemouth-Trefoil,Y,rim,1,,,,,,11,,Pottery/ceramic,,clay light brown,before 250,,0,FALSE,,
3367,PisaPDM8400bf,PisaPDM8400,,fragmentary,Jug-SmallGen,Y,rim & handle,1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
3368,PisaPDM8400bg,PisaPDM8400,,fragmentary,Jug-SmallGen,Y,handle & wall,1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
3369,PisaPDM8400bh,PisaPDM8400,,fragmentary,Jug-SmallGen,Y,handle,1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
2700,PisaPDM7016cd,PisaPDM7016,,fragmentary,Lamp,Y,handle,2,,,,,,,,Glass,,,400-450; 450-500; 500-550; 550-600; 600-650; 650-700,,0,FALSE,,
2791,PisaPDM7041a,PisaPDM7041,,fragmentary,Lamp,Y,biconical Esquiline type - base & wall; wheelmade; rouletted dec on int,1,,,,,4,,,Pottery/ceramic,,clay black,before 250,,0,FALSE,,
2962,PisaPDM7090aa,PisaPDM7090,,fragmentary,Lamp,Y,disc,1,,,,,,,,Pottery/ceramic,,,before 250,,0,FALSE,,
2963,PisaPDM7090ab,PisaPDM7090,,fragmentary,Lamp,Y,wall w handle,1,,,,,,,,Pottery/ceramic,,clay red,before 250,,0,FALSE,,
2998,PisaPDM7091f,PisaPDM7091,,fragmentary,Lamp,Y,spout,1,,,,,,,,Pottery/ceramic,,,before 250,,0,FALSE,,
3068,PisaPDM7139b,PisaPDM7139,,fragmentary,Lamp,Y,disc & handle,1,,,,,,,,Pottery/ceramic,,,before 250,,0,FALSE,,
3172,PisaPDM8307bb,PisaPDM8307,,fragmentary,Lamp,Y,handle,1,,,,,,,,Pottery/ceramic,,,before 250,,0,FALSE,,
3173,PisaPDM8307bc,PisaPDM8307,,fragmentary,Lamp,Y,body & spout; decoration on shoulder (olive leaves),1,,,,,8,,,Pottery/ceramic,,,250-300; before 250,,0,FALSE,,
3390,PisaPDM8400cc,PisaPDM8400,,fragmentary,Lamp,Y,base; wall; part of spout,1,,,,,,,,Pottery/ceramic,,clay red,before 250,,0,FALSE,,
3174,PisaPDM8307bd,PisaPDM8307,,fragmentary,Lamp-Cylindrical-Esquiline,Y,base (fragmentary) & wall,1,,,,,8.5,,,Pottery/ceramic,,,before 250,,0,FALSE,,
2880,PisaPDM7078g,PisaPDM7078,,fragmentary,Lamp-Dressel10,Y,disc,1,,,,,7,,,Pottery/ceramic,,,before 250,,0,FALSE,,
3018,PisaPDM7095p,PisaPDM7095,,broken,Lamp-Dressel30,Y,body & handle,1,,,,,,,,Pottery/ceramic,,,400-450; 450-500,,0,FALSE,,
2881,PisaPDM7078h,PisaPDM7078,,fragmentary,Lamp-DresselLamboglia13,Y,handle,1,,,,,,,,Pottery/ceramic,,,before 250,,0,FALSE,,
3046,PisaPDM7105h,PisaPDM7105,,fragmentary,Lamp-Vogelkopflampen,Y,disc & handle,1,,,,,6,,,Pottery/ceramic,,,before 250,,0,FALSE,,
3126,PisaPDM8307h,PisaPDM8307,,fragmentary,Lid-ARSW-A1-Lamboglia20,Y,wall,1,,,,,,,,Pottery/ceramic,,,before 250,,0,FALSE,,
2906,PisaPDM7086k,PisaPDM7086,,fragmentary,MetalPiece,Y,foot? Element of circular section,1,,,,,,,,Cu alloy,,,,5.16,0,FALSE,,
3424,PisaPDM8405af,PisaPDM8405,,fragmentary,MetalPiece,Y,,2,,,,,,,,Lead/pewter,,,,4.17-18,0,FALSE,,
3330,PisaPDM8400v,PisaPDM8400,,fragmentary,Mortar-Gen,Y,rim & wall,1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
3371,PisaPDM8400bj,PisaPDM8400,,fragmentary,Mortar-Gen,Y,base,1,,,,,,,19,Pottery/ceramic,,,,,0,FALSE,,
3419,PisaPDM8405aa,PisaPDM8405,,fragmentary,Mortar-Gen,Y,base,1,,,,,,,12.2,Pottery/ceramic,,,,,0,FALSE,,
3435,PisaPDM8417i,PisaPDM8417,,fragmentary,Mortar-Gen,Y,rim; slight listel under lip,1,,,,,,31,,Pottery/ceramic,,clay light brown,250-300; 300-350; 350-400; before 250,,0,FALSE,,
2900,PisaPDM7086e,PisaPDM7086,,fragmentary,Mortar-Hartley1,Y,rim w handle,1,,,,,22,,,Pottery/ceramic,,clay light brown,250-300; before 250,,0,FALSE,diameter given is internal,
2948,PisaPDM7090m,PisaPDM7090,,fragmentary,Mortar-Hartley1,Y,rim,1,,,,,22,,,Pottery/ceramic,,clay light brown,250-300; before 250,,0,FALSE,diametergiven is internal,
2950,PisaPDM7090o,PisaPDM7090,,fragmentary,Mug-Gen,Y,rim,1,,,,,,9,,Pottery/ceramic,,clay red; clay yellow,before 250,,0,FALSE,,
3373,PisaPDM8400bl,PisaPDM8400,,fragmentary,Mug-Gen,Y,handle,1,,,,,,,10,Pottery/ceramic,,,,,0,FALSE,,
